temperature,humidity,motion,power,hour,temp_diff,power_diff,temp_deviation,anomaly_injected
27.97,60.82,0.0,344.32,19,7.699999999999999,-19.590000000000032,3.4919999999999973,0
53.34,41.22,0.0,210.58,19,25.370000000000005,-133.73999999999998,23.526000000000003,1
20.44,49.4,0.0,154.43,19,-32.900000000000006,-56.150000000000006,-9.132000000000001,0
22.03,43.54,0.0,52.21,19,1.5899999999999999,-102.22,-6.780000000000001,0
27.78,44.36,0.0,1761.32,19,5.75,1709.11,-2.532,1
25.8,88.19,0.0,178.65,19,-1.9800000000000004,-1582.6699999999998,-4.078000000000003,1
24.68,98.77,0.0,105.61,19,-1.120000000000001,-73.04,0.5339999999999989,1
20.62,42.78,0.0,197.03,19,-4.059999999999999,91.42,-3.562000000000001,0
26.47,35.88,0.0,430.27,19,5.849999999999998,233.23999999999998,1.3999999999999986,0
18.01,39.44,0.0,181.83,19,-8.459999999999997,-248.43999999999997,-5.106000000000002,0
22.77,42.4,0.0,2979.58,19,4.759999999999998,2797.75,0.26000000000000156,1
25.35,65.56,0.0,447.26,19,2.580000000000002,-2532.3199999999997,2.706000000000003,0
25.35,65.56,0.0,363.08,19,0.0,-84.18,1.7600000000000016,0
20.35,55.1,0.0,127.15,19,-5.0,-235.92999999999998,-2.0159999999999982,0
22.34,44.71,0.0,245.72,19,1.9899999999999984,118.57,-0.8919999999999995,0
24.41,36.54,0.0,167.2,19,2.0700000000000003,-78.52000000000001,0.8500000000000014,0
21.31,61.97,0.0,484.28,19,-3.1000000000000014,317.08,-1.4420000000000037,0
27.4,61.69,0.0,332.01,19,6.09,-152.26999999999998,4.2379999999999995,0
18.0,50.16,0.0,99.61,19,-9.399999999999999,-232.39999999999998,-4.692,0
18.95,62.77,0.0,229.44,19,0.9499999999999993,129.82999999999998,-3.064,0
27.98,58.85,0.0,243.31,19,9.030000000000001,13.870000000000005,5.251999999999999,0
20.13,58.26,0.0,465.2,19,-7.850000000000001,221.89,-2.3619999999999983,0
26.98,43.08,1.0,304.0,19,6.850000000000001,-161.2,4.571999999999999,0
20.22,86.95,0.0,350.42,19,-6.760000000000002,46.420000000000016,-2.631999999999998,1
59.62,45.18,0.0,189.28,19,39.4,-161.14000000000001,28.633999999999997,1
59.62,45.18,0.0,176.72,19,0.0,-12.560000000000002,22.305999999999997,0
23.46,52.15,0.0,215.34,19,-36.16,38.620000000000005,-14.520000000000003,0
25.22,50.32,0.0,438.39,19,1.759999999999998,223.04999999999998,-12.408000000000001,0
22.76,61.9,1.0,311.39,19,-2.4599999999999973,-127.0,-15.376000000000001,1
53.05,38.9,0.0,70.8,19,30.289999999999996,-240.58999999999997,16.227999999999994,1
27.03,57.95,1.0,428.49,19,-26.019999999999996,357.69,-3.273999999999994,0
27.34,46.74,0.0,234.38,19,0.3099999999999987,-194.11,-3.739999999999995,0
27.34,46.74,1.0,412.47,19,0.0,178.09000000000003,-4.163999999999998,1
20.23,44.91,1.0,158.25,19,-7.109999999999999,-254.22000000000003,-10.768,1
22.8,37.12,0.0,93.19,19,2.5700000000000003,-65.06,-2.1479999999999997,0
20.89,68.85,0.0,411.76,19,-1.9100000000000001,318.57,-2.8299999999999983,0
26.86,65.51,0.0,237.58,19,5.969999999999999,-174.17999999999998,3.235999999999997,0
26.86,65.51,1.0,397.27,19,0.0,159.68999999999997,3.3320000000000007,1
26.86,65.51,1.0,248.6,19,0.0,-148.67,2.0059999999999967,0
22.31,41.7,0.0,189.77,19,-4.550000000000001,-58.829999999999984,-2.445999999999998,0
24.37,34.68,0.0,83.93,19,2.0600000000000023,-105.84,-1.0819999999999972,0
25.76,44.29,0.0,200.56,19,1.3900000000000006,116.63,0.5279999999999987,0
23.54,48.81,0.0,443.06,19,-2.2200000000000024,242.5,-1.0280000000000022,0
27.57,58.87,0.0,120.77,19,4.030000000000001,-322.29,2.8599999999999994,0
27.31,43.34,0.0,103.63,19,-0.26000000000000156,-17.14,1.5999999999999979,0
26.65,69.91,0.0,418.98,19,-0.6600000000000001,315.35,0.48400000000000176,0
20.14,65.82,0.0,486.87,19,-6.509999999999998,67.88999999999999,-4.9019999999999975,0
23.41,32.12,0.0,253.97,19,3.2699999999999996,-232.9,-1.605999999999998,0
27.84,48.34,0.0,285.5,19,4.43,31.53,2.7699999999999996,0
19.26,43.55,0.0,486.03,19,-8.579999999999998,200.52999999999997,-4.199999999999999,0
19.8,61.81,0.0,215.7,19,0.5399999999999991,-270.33,-2.289999999999999,0
21.56,67.99,0.0,214.43,19,1.759999999999998,-1.2699999999999818,-0.8140000000000036,0
27.87,39.24,0.0,85.89,19,6.310000000000002,-128.54000000000002,4.603999999999999,0
21.09,59.9,0.0,325.44,19,-6.780000000000001,239.55,-0.8260000000000005,0
24.68,49.25,1.0,293.04,19,3.59,-32.39999999999998,1.6799999999999997,0
27.7,53.63,0.0,200.52,19,3.0199999999999996,-92.52000000000001,3.1199999999999974,0
20.41,36.67,0.0,269.42,19,-7.289999999999999,68.9,-3.9400000000000013,0
24.02,41.76,0.0,474.99,19,3.6099999999999994,205.57,0.4400000000000013,0
24.02,41.76,0.0,135.79,19,0.0,-339.20000000000005,-0.1460000000000008,0
19.89,31.35,0.0,164.34,19,-4.129999999999999,28.55000000000001,-3.317999999999998,0
24.7,42.54,0.0,418.86,19,4.809999999999999,254.52,2.0919999999999987,0
23.07,65.05,1.0,108.91,19,-1.629999999999999,-309.95000000000005,-0.06999999999999673,0
18.83,56.97,0.0,328.35,19,-4.240000000000002,219.44000000000003,-3.2719999999999985,0
18.83,56.97,0.0,365.36,19,0.0,37.00999999999999,-2.2340000000000018,0
20.59,35.61,1.0,409.4,19,1.7600000000000016,44.039999999999964,-0.6140000000000008,0
44.49,53.93,0.0,219.55,19,23.900000000000002,-189.84999999999997,19.328000000000003,1
26.36,50.15,0.0,94.88,19,-18.130000000000003,-124.67000000000002,0.5399999999999956,0
23.26,64.42,0.0,164.65,19,-3.099999999999998,69.77000000000001,-3.445999999999998,0
25.38,35.87,1.0,99.16,19,2.1199999999999974,-65.49000000000001,-2.636000000000003,0
25.07,55.9,0.0,349.91,19,-0.3099999999999987,250.75000000000003,-3.8419999999999987,0
18.49,60.24,0.0,450.21,19,-6.580000000000002,100.29999999999995,-5.222000000000001,0
20.72,55.04,0.0,277.02,19,2.2300000000000004,-173.19,-1.8640000000000008,0
20.08,32.98,0.0,485.76,19,-0.6400000000000006,208.74,-1.868000000000002,0
19.76,30.74,1.0,227.8,19,-0.31999999999999673,-257.96,-1.064,0
24.26,37.85,0.0,2932.16,19,4.5,2704.3599999999997,3.5980000000000025,0
23.24,45.3,1.0,408.17,19,-1.0200000000000031,-2523.99,1.6279999999999966,0
23.24,45.3,1.0,411.14,19,0.0,2.9699999999999704,1.1239999999999988,0
22.39,95.47,0.0,485.65,19,-0.8499999999999979,74.50999999999999,-0.18799999999999883,1
24.84,48.09,0.0,435.9,19,2.4499999999999993,-49.75,1.2459999999999987,0
25.25,62.89,0.0,217.25,19,0.41000000000000014,-218.64999999999998,1.4579999999999984,0
24.39,35.6,0.0,89.25,19,-0.8599999999999994,-128.0,0.3680000000000021,0
22.36,46.92,0.0,123.1,19,-2.030000000000001,33.849999999999994,-1.485999999999997,0
25.09,41.13,0.0,181.61,19,2.7300000000000004,58.51000000000002,0.7040000000000006,0
21.23,40.94,0.0,106.43,19,-3.8599999999999994,-75.18,-2.434000000000001,0
25.17,63.79,0.0,2945.22,19,3.9400000000000013,2838.79,1.522000000000002,1
28.0,55.14,0.0,396.78,19,2.8299999999999983,-2548.4399999999996,3.6300000000000026,0
19.2,44.23,0.0,491.76,19,-8.8,94.98000000000002,-4.538000000000004,0
27.72,53.15,0.0,135.6,19,8.52,-356.15999999999997,3.455999999999996,0
22.86,37.19,0.0,2111.69,19,-4.859999999999999,1976.0900000000001,-1.7300000000000004,1
26.44,40.94,0.0,2522.46,19,3.580000000000002,410.77,1.596,1
25.65,34.16,0.0,162.44,19,-0.7900000000000027,-2360.02,1.2759999999999962,0
20.12,37.78,0.0,212.14,19,-5.529999999999998,49.69999999999999,-4.437999999999999,0
26.12,51.4,0.0,128.22,19,6.0,-83.91999999999999,1.8820000000000014,0
25.93,33.87,0.0,147.49,19,-0.19000000000000128,19.27000000000001,1.078000000000003,0
18.94,43.2,1.0,212.69,19,-6.989999999999998,65.19999999999999,-4.411999999999999,1
19.35,39.49,0.0,318.43,19,0.41000000000000014,105.74000000000001,-2.742000000000001,0
20.21,44.41,0.0,394.69,19,0.8599999999999994,76.25999999999999,-1.9000000000000021,0
19.28,39.17,0.0,66.21,19,-0.9299999999999997,-328.48,-1.4619999999999997,0
23.89,58.38,0.0,96.6,19,4.609999999999999,30.39,3.556000000000001,0
19.34,67.86,0.0,451.93,19,-4.550000000000001,355.33000000000004,-1.073999999999998,0
19.34,67.86,0.0,230.28,19,0.0,-221.65,-1.0719999999999992,0
22.77,55.59,0.0,368.15,19,3.4299999999999997,137.86999999999998,1.846,0
22.91,52.98,0.0,258.48,19,0.14000000000000057,-109.66999999999996,1.2600000000000016,0
20.47,30.09,0.0,87.06,19,-2.4400000000000013,-171.42000000000002,-0.4960000000000022,0
27.58,54.52,0.0,369.97,19,7.109999999999999,282.91,4.9659999999999975,0
27.85,38.38,0.0,214.02,19,0.2700000000000031,-155.95000000000002,3.5340000000000025,0
24.42,40.86,0.0,386.06,19,-3.4299999999999997,172.04,-0.2259999999999991,0
23.09,50.94,0.0,415.45,19,-1.3300000000000018,29.389999999999986,-1.5919999999999987,0
25.02,68.09,0.0,254.84,19,1.9299999999999997,-160.60999999999999,-0.5719999999999992,0
27.56,60.19,0.0,252.19,19,2.539999999999999,-2.6500000000000057,1.9719999999999978,0
19.24,36.74,0.0,460.31,19,-8.32,208.12,-4.626000000000001,0
21.17,68.35,1.0,113.83,19,1.9300000000000033,-346.48,-2.0459999999999994,0
19.51,52.67,0.0,177.84,19,-1.6600000000000001,64.01,-2.9899999999999984,0
26.8,55.77,0.0,489.45,19,7.289999999999999,311.61,3.943999999999999,0
20.02,37.81,1.0,76.91,19,-6.780000000000001,-412.53999999999996,-1.328000000000003,0
18.06,92.89,0.0,336.47,19,-1.9600000000000009,259.56000000000006,-3.052000000000003,1
27.36,31.35,0.0,384.32,19,9.3,47.849999999999966,5.009999999999998,0
23.86,33.12,0.0,459.1,19,-3.5,74.78000000000003,0.6400000000000006,0
26.49,33.56,0.0,65.5,19,2.629999999999999,-393.6,3.3320000000000007,0
26.49,33.56,0.0,391.2,19,0.0,325.7,2.0380000000000003,0
26.34,61.81,1.0,2358.72,19,-0.14999999999999858,1967.5199999999998,0.23200000000000287,1
26.34,61.81,1.0,228.21,19,0.0,-2130.5099999999998,0.4359999999999964,0
26.02,56.68,0.0,233.23,19,-0.3200000000000003,5.019999999999982,-0.3160000000000025,0
21.4,55.56,0.0,178.5,19,-4.620000000000001,-54.72999999999999,-3.9179999999999993,0
20.59,37.65,0.0,230.47,19,-0.8099999999999987,51.97,-3.5479999999999983,0
24.63,31.09,0.0,480.14,19,4.039999999999999,249.67,0.8339999999999996,0
24.63,49.92,0.0,420.88,19,0.0,-59.25999999999999,1.1759999999999984,0
24.63,49.92,0.0,86.43,19,0.0,-334.45,1.4540000000000006,0
19.96,35.79,0.0,108.24,19,-4.669999999999998,21.809999999999988,-2.9279999999999973,0
18.52,44.35,0.0,100.83,19,-1.4400000000000013,-7.409999999999997,-3.953999999999997,0
27.19,52.45,0.0,428.13,19,8.670000000000002,327.3,4.204000000000001,0
19.21,85.22,0.0,403.63,19,-7.98,-24.5,-2.692,1
23.36,43.76,0.0,418.35,19,4.149999999999999,14.720000000000027,1.7119999999999997,0
23.36,43.76,0.0,334.07,19,0.0,-84.28000000000003,1.032,0
26.04,61.83,0.0,275.2,19,2.6799999999999997,-58.870000000000005,2.2079999999999984,0
26.74,43.41,0.0,2816.02,19,0.6999999999999993,2540.82,2.9979999999999976,1
45.14,53.99,0.0,109.28,19,18.400000000000002,-2706.74,16.212000000000003,1
25.89,49.57,0.0,495.82,19,-19.25,386.53999999999996,-3.544000000000004,0
26.56,63.09,1.0,324.02,19,0.6699999999999982,-171.8,-3.514000000000003,0
26.56,49.8,0.0,324.02,19,0.0,0.0,-3.6180000000000057,0
26.56,49.8,0.0,2449.84,19,0.0,2125.82,-3.5820000000000043,1
22.66,42.24,0.0,230.84,19,-3.8999999999999986,-2219.0,-2.985999999999997,0
22.98,50.62,1.0,457.07,19,0.3200000000000003,226.23,-2.0839999999999996,0
18.29,66.54,0.0,105.12,19,-4.690000000000001,-351.95,-5.120000000000001,0
26.2,61.99,1.0,380.2,19,7.91,275.08,2.8619999999999983,0
25.11,34.58,0.0,489.55,19,-1.0899999999999999,109.35000000000002,2.0619999999999976,0
19.36,90.51,0.0,131.54,19,-5.75,-358.01,-3.0279999999999987,1
19.36,90.51,0.0,57.99,19,0.0,-73.54999999999998,-2.3039999999999985,0
19.36,90.51,0.0,137.46,19,0.0,79.47,-2.517999999999997,0
20.63,43.19,0.0,269.48,19,1.2699999999999996,132.02,-0.1340000000000039,0
20.63,59.62,0.0,2719.34,19,0.0,2449.86,0.7619999999999969,0
20.63,59.62,0.0,79.03,19,0.0,-2640.31,0.5080000000000027,0
20.93,65.1,0.0,2264.75,19,0.3000000000000007,2185.72,0.4939999999999998,1
20.61,58.76,1.0,371.66,19,-0.3200000000000003,-1893.09,-0.07600000000000051,0
59.53,59.7,1.0,2804.27,19,38.92,2432.61,31.064000000000004,1
21.32,53.97,1.0,164.8,19,-38.21,-2639.47,-7.2840000000000025,0
25.66,40.3,0.0,246.75,19,4.34,81.94999999999999,-3.950000000000003,0
25.66,40.3,1.0,477.32,19,0.0,230.57,-4.896000000000001,0
26.95,59.86,1.0,427.56,19,1.2899999999999991,-49.75999999999999,-4.874000000000002,1
27.42,66.63,1.0,170.13,19,0.4700000000000024,-257.43,2.0180000000000007,0
19.51,36.77,0.0,119.43,19,-7.91,-50.69999999999999,-5.529999999999998,0
24.51,34.63,0.0,318.65,19,5.0,199.21999999999997,-0.29999999999999716,0
20.61,50.13,0.0,370.48,19,-3.900000000000002,51.83000000000004,-3.1900000000000013,0
20.61,39.91,0.0,157.71,19,0.0,-212.77,-1.9220000000000006,0
21.08,58.9,1.0,455.12,19,0.46999999999999886,297.40999999999997,-0.18400000000000105,0
21.42,48.84,0.0,379.29,19,0.3400000000000034,-75.82999999999998,-0.2259999999999991,0
18.4,40.96,0.0,261.13,19,-3.020000000000003,-118.16000000000003,-2.024000000000001,0
18.84,42.25,0.0,304.4,19,0.4400000000000013,43.26999999999998,-1.2300000000000004,0
22.36,43.19,0.0,142.48,19,3.5199999999999996,-161.92,1.9400000000000013,0
25.17,31.72,0.0,287.61,19,2.8100000000000023,145.13000000000002,3.932000000000002,0
21.54,88.98,0.0,473.54,19,-3.6300000000000026,185.93,0.2779999999999987,1
46.04,45.96,0.0,401.1,19,24.5,-72.44,19.25,1
21.86,89.39,0.0,91.49,19,-24.18,-309.61,-5.533999999999999,1
26.5,40.43,0.0,240.93,19,4.640000000000001,149.44,-1.7220000000000013,0
25.95,65.44,0.0,110.86,19,-0.5500000000000007,-130.07,-2.4279999999999973,0
20.04,57.04,0.0,224.23,19,-5.91,113.36999999999999,-8.037999999999997,0
23.07,49.31,0.0,73.52,19,3.030000000000001,-150.70999999999998,-0.4140000000000015,0
26.67,36.73,0.0,132.68,19,3.6000000000000014,59.16000000000001,2.224,0
20.24,58.08,0.0,470.62,19,-6.430000000000003,337.94,-2.9540000000000006,0
19.4,44.95,0.0,222.34,19,-0.8399999999999999,-248.28,-2.4840000000000018,0
24.04,30.39,0.0,384.42,19,4.640000000000001,162.08,1.3560000000000016,0
46.92,37.67,0.0,400.9,19,22.880000000000003,16.47999999999996,19.466,1
46.92,37.67,0.0,328.86,19,0.0,-72.03999999999996,15.416,0
19.06,35.44,0.0,185.4,19,-27.860000000000003,-143.46,-12.208000000000002,0
19.84,58.65,1.0,402.99,19,0.7800000000000011,217.59,-11.515999999999995,1
40.07,41.66,1.0,458.47,19,20.23,55.48000000000002,5.508000000000003,1
23.08,40.52,0.0,323.66,19,-16.990000000000002,-134.81,-6.714000000000002,0
27.62,61.06,0.0,74.07,19,4.540000000000003,-249.59000000000003,1.6860000000000035,0
27.62,46.04,0.0,307.93,19,0.0,233.86,-0.026000000000003354,0
26.97,56.71,0.0,174.12,19,-0.6500000000000021,-133.81,-2.102000000000004,0
26.97,56.71,0.0,186.42,19,0.0,12.299999999999983,0.5180000000000007,0
24.18,69.28,0.0,350.42,19,-2.789999999999999,164.00000000000003,-2.4919999999999973,0
21.56,44.99,0.0,280.73,19,-2.620000000000001,-69.69,-3.900000000000002,0
50.21,61.23,0.0,156.0,19,28.650000000000002,-124.73000000000002,20.232000000000003,1
24.36,48.53,0.0,444.41,19,-25.85,288.41,-5.096,0
20.2,34.13,1.0,401.7,19,-4.16,-42.710000000000036,-7.9019999999999975,0
19.64,54.19,0.0,94.59,19,-0.5599999999999987,-307.11,-7.5539999999999985,0
19.64,54.19,0.0,331.67,19,0.0,237.08,-7.170000000000002,0
25.77,46.47,0.0,209.92,19,6.129999999999999,-121.75000000000003,3.847999999999999,0
20.04,87.04,1.0,338.72,19,-5.73,128.80000000000004,-1.0180000000000007,1
20.04,87.04,1.0,68.49,19,0.0,-270.23,-0.9860000000000007,0
23.66,51.67,0.0,64.21,19,3.620000000000001,-4.280000000000001,1.8300000000000018,0
24.31,56.94,1.0,489.72,19,0.6499999999999986,425.51000000000005,1.5459999999999994,0
26.68,63.55,0.0,174.02,19,2.370000000000001,-315.70000000000005,3.7340000000000018,0
26.68,63.55,0.0,310.29,19,0.0,136.27,2.405999999999999,0
19.43,51.96,0.0,102.21,19,-7.25,-208.08000000000004,-4.721999999999998,0
25.32,47.87,0.0,498.56,19,5.890000000000001,396.35,0.8359999999999985,0
19.24,69.73,0.0,418.12,19,-6.080000000000002,-80.44,-4.23,0
24.37,96.27,0.0,288.2,19,5.130000000000003,-129.92000000000002,1.3620000000000019,1
43.68,53.96,0.0,411.14,19,19.31,122.94,17.272000000000002,0
41.22,57.2,0.0,428.67,19,-2.460000000000001,17.53000000000003,10.454,1
26.54,45.07,1.0,393.3,19,-14.68,-35.370000000000005,-4.470000000000002,0
26.54,34.57,0.0,393.3,19,0.0,0.0,-5.93,0
26.54,34.57,0.0,297.8,19,0.0,-95.5,-6.364000000000004,0
21.49,49.27,0.0,477.25,19,-5.050000000000001,179.45,-6.976000000000003,0
26.01,39.36,0.0,195.06,19,4.520000000000003,-282.19,0.5860000000000021,0
19.19,61.39,1.0,156.31,19,-6.82,-38.75,-4.763999999999999,0
21.26,49.54,0.0,258.42,19,2.0700000000000003,102.11000000000001,-1.6379999999999981,0
23.78,41.44,0.0,481.43,19,2.5199999999999996,223.01,1.434000000000001,0
23.78,39.97,0.0,481.43,19,0.0,0.0,0.9759999999999991,0
23.78,39.97,0.0,370.1,19,0.0,-111.32999999999998,1.4220000000000006,0
25.71,65.2,1.0,145.43,19,1.9299999999999997,-224.67000000000002,2.048000000000002,1
43.5,67.93,0.0,396.34,19,17.79,250.90999999999997,15.389999999999997,1
26.03,45.25,0.0,130.5,19,-17.47,-265.84,-2.530000000000001,0
23.19,62.63,0.0,344.81,19,-2.84,214.31,-5.251999999999999,0
24.59,34.54,0.0,385.0,19,1.3999999999999986,40.19,-4.014000000000003,0
20.68,37.37,0.0,380.05,19,-3.91,-4.949999999999989,-6.918000000000003,0
27.64,68.32,0.0,2376.51,19,6.960000000000001,1996.4600000000003,3.214000000000002,1
26.26,44.99,0.0,458.93,19,-1.379999999999999,-1917.5800000000002,1.7880000000000003,0
26.4,35.52,0.0,124.68,19,0.13999999999999702,-334.25,1.2860000000000014,0
21.42,36.47,0.0,476.97,19,-4.979999999999997,352.29,-3.059999999999995,0
26.18,61.18,0.0,426.88,19,4.759999999999998,-50.09000000000003,0.5999999999999979,0
26.18,61.18,0.0,405.1,19,0.0,-21.779999999999973,0.8919999999999995,0
24.35,31.32,0.0,477.58,19,-1.8299999999999983,72.47999999999996,-0.5559999999999974,0
19.13,35.22,0.0,2919.66,19,-5.220000000000002,2442.08,-4.322000000000003,1
25.43,55.97,0.0,209.43,19,6.300000000000001,-2710.23,1.1759999999999984,0
19.66,62.49,0.0,72.9,19,-5.77,-136.53,-3.289999999999999,0
18.03,59.08,0.0,166.69,19,-1.629999999999999,93.78999999999999,-3.289999999999999,0
18.03,59.08,0.0,92.89,19,0.0,-73.8,-2.026,0
26.31,44.7,1.0,290.55,19,8.279999999999998,197.66000000000003,4.817999999999998,0
23.65,43.8,1.0,159.09,19,-2.66,-131.46,2.5139999999999993,1
19.02,45.6,0.0,207.6,19,-4.629999999999999,48.50999999999999,-1.9879999999999995,0
20.52,47.78,0.0,75.64,19,1.5,-131.95999999999998,-0.9860000000000007,0
23.0,50.09,0.0,498.4,19,2.4800000000000004,422.76,0.5,0
25.71,37.55,0.0,67.76,19,2.710000000000001,-430.64,3.330000000000002,0
26.93,33.45,0.0,99.26,19,1.2199999999999989,31.5,3.8939999999999984,0
26.93,56.0,0.0,107.17,19,0.0,7.909999999999997,2.3119999999999976,0
26.93,56.0,0.0,326.64,19,0.0,219.46999999999997,1.0300000000000011,0
23.07,66.75,0.0,232.39,19,-3.8599999999999994,-94.25,-2.8439999999999976,0
23.16,62.9,0.0,391.38,19,0.08999999999999986,158.99,-2.2439999999999998,0
21.48,30.6,0.0,242.97,19,-1.6799999999999997,-148.41,-2.8339999999999996,0
25.54,57.67,0.0,238.62,19,4.059999999999999,-4.349999999999994,1.5039999999999978,0
23.58,62.94,0.0,293.21,19,-1.9600000000000009,54.589999999999975,0.2140000000000022,0
24.72,62.98,0.0,62.22,19,1.1400000000000006,-230.98999999999998,1.024000000000001,0
22.69,94.55,0.0,397.37,19,-2.0299999999999976,335.15,-0.911999999999999,1
22.69,65.2,0.0,168.87,19,0.0,-228.5,-1.154,0
23.64,50.52,0.0,233.83,19,0.9499999999999993,64.96000000000001,0.17599999999999838,0
26.86,56.85,0.0,81.04,19,3.219999999999999,-152.79000000000002,2.7399999999999984,0
55.98,51.73,0.0,124.21,19,29.119999999999997,43.16999999999999,25.608,0
18.59,35.99,0.0,99.72,19,-37.39,-24.489999999999995,-10.962,0
21.58,33.78,0.0,61.61,19,2.9899999999999984,-38.11,-7.7500000000000036,0
18.56,67.04,0.0,152.9,19,-3.0199999999999996,91.29,-9.754000000000001,0
18.56,67.04,1.0,99.94,19,0.0,-52.96000000000001,-8.093999999999998,1
22.52,51.53,0.0,416.02,19,3.960000000000001,316.08,2.558,0
22.92,38.5,0.0,451.12,19,0.40000000000000213,35.10000000000002,2.0920000000000023,0
27.11,41.43,1.0,407.43,19,4.189999999999998,-43.69,5.175999999999998,1
19.12,37.81,0.0,494.64,19,-7.989999999999998,87.20999999999998,-2.9259999999999984,0
19.12,55.45,0.0,95.49,19,0.0,-399.15,-3.0379999999999967,0
20.94,30.52,0.0,423.0,19,1.8200000000000003,327.51,-0.902000000000001,0
22.18,51.25,1.0,50.23,19,1.2399999999999984,-372.77,0.48600000000000065,0
19.09,56.26,0.0,342.89,19,-3.09,292.65999999999997,-1.0,0
27.55,52.45,0.0,414.75,19,8.46,71.86000000000001,5.774000000000001,0
21.81,49.1,0.0,349.37,19,-5.740000000000002,-65.38,-0.5040000000000013,0
20.83,53.92,1.0,136.21,19,-0.9800000000000004,-213.16,-1.4619999999999997,0
19.15,47.64,0.0,106.67,19,-1.6799999999999997,-29.540000000000006,-2.5360000000000014,0
26.55,33.38,0.0,88.85,19,7.400000000000002,-17.820000000000007,3.372,0
23.37,66.21,0.0,244.1,19,-3.1799999999999997,155.25,1.0279999999999987,0
25.82,31.63,0.0,119.4,19,2.4499999999999993,-124.69999999999999,2.676000000000002,0
18.71,40.21,0.0,100.58,19,-7.109999999999999,-18.820000000000007,-4.009999999999998,0
21.82,59.38,0.0,323.46,19,3.1099999999999994,222.88,-1.4339999999999975,0
21.75,58.0,0.0,2969.94,19,-0.07000000000000028,2646.48,-0.5440000000000005,1
22.18,43.65,1.0,168.07,19,0.4299999999999997,-2801.87,0.12399999999999878,1
24.88,67.04,0.0,110.01,19,2.6999999999999993,-58.05999999999999,3.011999999999997,0
57.19,45.51,0.0,1655.57,19,32.31,1545.56,27.625999999999998,1
19.58,44.33,0.0,146.38,19,-37.61,-1509.19,-9.535999999999998,0
